date,customer_id,customer_name,salesperson,product,quantity,unit_price
2020-01-16,266,Mark Miller,Andiswa,Smart Home Hub,5,200
2021-01-27,133,Julia Ward,Nolo,Robot Vacuum Cleaner,4,250
2022-09-12,185,Michael Ochoa,Edmund,Wireless Earbuds,2,200
2022-03-17,25,Jennifer Smith,Nolo,Desktop Computer,2,1200
2022-10-16,425,Roger Henry,Mbali,Smartphone,3,760
2019-05-04,826,John Lester,Edmund,Laptop,2,1000
2022-10-19,261,William Chan,Segun,Wireless Earbuds,3,200
2023-12-18,332,Courtney Chaney,Buhari,Desktop Computer,3,1200
2023-12-18,742,Jake Buchanan,Buhari,Headphones,2,50
2022-12-09,347,Vickie Wong,Nolo,Printer,1,300
2023-12-18,494,Matthew Foster,Oludare,Smart TV,5,700
2019-06-14,474,John Ford,Mbali,Smartphone,5,760
2024-01-05,743,Bill Rivas,Zolile,Bluetooth Keyboard,5,100
2020-04-21,592,Leon Russell,Zolile,Portable Speaker,1,230
2020-10-29,288,Todd Smith,Buhari,VR Headset,4,500
2020-03-16,863,Yesenia Morris,Oludare,Smart Home Hub,5,200
2019-07-18,610,Meagan Schwartz,Segun,Wireless Earbuds,3,200
2019-05-05,279,Jasmin Johnson,Mbali,Tablet,4,900
2022-11-06,381,Michael Jackson,Nolo,Wireless Earbuds,2,200
2020-03-24,180,Daniel Hernandez,Segun,Portable Speaker,1,230
2021-04-27,936,Mark Bridges,Segun,Smart TV,5,700
2022-09-01,495,Justin Stephens,Andiswa,Smartwatch,2,200
2021-07-17,496,Lindsey Foster,Andiswa,Wireless Earbuds,3,200
2021-01-03,893,Emily Newton,Segun,Robot Vacuum Cleaner,2,250
2021-12-07,38,Randall Duarte,Nolo,E-reader,5,120
2019-10-16,319,Phillip Juarez,Buhari,Drone,1,1300
2023-10-01,911,Stephanie Villarreal,Buhari,Desktop Computer,5,1200
2021-06-06,764,Robert Contreras,James,Laptop,5,1000
2021-09-29,655,Scott Perez,Edmund,VR Headset,2,500
2022-10-23,284,Mr. Joshua Fritz,Andiswa,VR Headset,4,500
2022-07-12,280,David Mitchell,Oludare,Headphones,3,50
2022-01-12,982,Ryan Jacobson,Andiswa,Robot Vacuum Cleaner,1,250
2023-02-11,359,Margaret Wells,Andiswa,VR Headset,3,500
2022-05-23,722,Darrell Kirby,James,Smart Home Hub,2,200
2023-10-30,319,Phillip Juarez,Zolile,Bluetooth Keyboard,4,100
2022-12-28,30,Andrew Vargas,Nolo,Smartphone,1,760
2023-03-12,89,Kevin Schwartz,Mbali,E-reader,2,120
2021-11-30,913,Dr. Jennifer Garcia,Nolo,Drone,3,1300
2021-08-02,838,Douglas Robinson,Edmund,Bluetooth Keyboard,1,100
2020-10-31,774,Johnathan Pope,Nolo,Smart Home Hub,2,200
2024-01-27,822,Holly Arellano,Nolo,Desktop Computer,4,1200
2021-09-18,660,Tyler Hendricks,Nolo,Printer,2,300
2021-12-18,148,Christopher Jones,James,Portable Speaker,4,230
2023-02-02,940,Joshua Davis,Zolile,VR Headset,4,500
2020-09-25,67,Wanda Stein,Nolo,Desktop Computer,3,1200
2023-07-17,867,Shannon Cruz,Oludare,Wireless Earbuds,3,200
2019-12-13,131,Bonnie Taylor,Andiswa,Desktop Computer,4,1200
2021-09-03,816,Kimberly Vance,Segun,VR Headset,5,500
2019-11-16,812,David Castillo,James,Bluetooth Keyboard,4,100
2020-04-05,424,Brandon Serrano,Edmund,Drone,2,1300
2021-05-25,998,Tina James,Nolo,E-reader,1,120
2022-12-08,834,Cynthia Goodwin,Mbali,External Hard Drive,5,120
2020-10-30,558,Dana Smith,Edmund,Headphones,1,50
2020-07-06,729,Aimee Summers,Nolo,Desktop Computer,5,1200
2019-09-02,334,Jennifer Hunter,Andiswa,Desktop Computer,4,1200
2022-03-16,979,Dean Little,Mbali,Tablet,5,900
2019-07-26,834,Cynthia Goodwin,Mbali,VR Headset,4,500
2020-02-27,63,Michael Fox,Segun,Digital Camera,2,780
2021-01-05,925,Laura Smith,Buhari,Smartwatch,2,200
2022-08-20,299,Megan Drake,Mbali,Drone,5,1300
2019-08-14,211,Becky Brown,Zolile,Wireless Earbuds,5,200
2021-11-25,696,Andrew Castillo,James,External Hard Drive,3,120
2020-07-13,597,Leslie Brock,Buhari,Drone,5,1300
2020-02-17,131,Bonnie Taylor,James,Smartphone,3,760
2023-11-01,992,Melinda Adams,Buhari,Laptop,5,1000
2023-08-14,368,Rachel Melton,Segun,Wireless Earbuds,1,200
2023-08-05,720,Jennifer Davis,Mbali,VR Headset,4,500
2020-08-27,446,Veronica Andrews,Andiswa,Digital Camera,2,780
2023-07-27,193,Emily Morgan,Andiswa,E-reader,3,120
2022-11-19,158,Kayla Lin,James,Smartwatch,2,200
2022-03-31,664,Jonathan Williams,Buhari,Smartwatch,4,200
2021-10-22,999,Nancy Griffin,Oludare,Tablet,2,900
2023-10-03,426,Ryan Herrera,Nolo,Drone,4,1300
2023-03-03,466,Lauren Allen,Andiswa,External Hard Drive,5,120
2022-04-01,394,Brian Taylor,Zolile,Fitness Tracker,2,430
2020-10-22,8,Larry Barnett III,Nolo,Fitness Tracker,5,430
2023-05-03,949,Heather Mitchell,Andiswa,Smart Home Hub,3,200
2022-09-29,39,Stephen Jones,Nolo,Portable Speaker,1,230
2021-06-09,985,Amanda Gray,Segun,Smartwatch,5,200
2023-04-27,769,Christian Powers,James,Smart TV,5,700
2021-05-18,912,Gregory Villarreal,Segun,Fitness Tracker,4,430
2022-07-03,680,Pamela Greene MD,Segun,Bluetooth Keyboard,5,100
2022-07-07,55,Andrew Deleon,Zolile,Bluetooth Keyboard,1,100
2020-01-14,525,Mr. Jason Roberts PhD,Nolo,Smart Home Hub,3,200
2019-07-02,984,Hayley Nguyen,James,Wireless Earbuds,2,200
2019-04-02,946,Marcus Brown,James,Smart Home Hub,3,200
2019-02-11,485,Cynthia Fisher,Oludare,Smart Home Hub,1,200
2021-07-13,299,Megan Drake,Buhari,Wireless Earbuds,4,200
2019-08-21,518,James Smith MD,Segun,Gaming Console,3,987
2023-04-03,288,Todd Smith,James,Gaming Console,1,987
2021-06-06,619,Phillip Torres,Oludare,Smart Home Hub,2,200
2021-05-12,379,Janice Harris,Oludare,Gaming Console,2,987
2021-04-17,819,Mary Gomez,Andiswa,Smartphone,3,760
2019-12-28,991,Mandy Reynolds,Oludare,Drone,2,1300
2023-03-18,771,Scott Wagner,Mbali,E-reader,2,120
2020-05-22,744,Justin Mcguire,Oludare,Digital Camera,5,780
2022-03-19,354,Mr. Adam Campbell,Buhari,Gaming Console,1,987
2023-09-09,476,Stephanie Schwartz,Mbali,Printer,3,300
2019-03-21,972,Melanie French,Andiswa,Fitness Tracker,4,430
2022-08-28,400,Steven Patel,Nolo,Gaming Console,2,987
2020-01-28,446,Veronica Andrews,Buhari,Wireless Earbuds,4,200
2023-11-07,324,Samantha Davis,Andiswa,Smartphone,1,760
2019-02-25,653,Sheila Martinez,Zolile,External Hard Drive,5,120
2021-09-22,879,Lindsey Glenn,James,VR Headset,3,500
2020-07-04,101,Mrs. Lauren Martin,James,Smart Home Hub,4,200
2023-11-18,692,Madeline Moore,Edmund,Smart Home Hub,2,200
2020-10-10,694,Adam Clark,Oludare,VR Headset,5,500
2022-01-02,9,Traci Conner,Segun,Laptop,4,1000
2022-05-07,107,Heidi Coleman,Nolo,Portable Speaker,2,230
2019-09-13,258,Michael Bruce,Edmund,Smartphone,1,760
2019-09-01,59,Nicholas Andrade,Edmund,Drone,1,1300
2021-10-01,123,David Richards,Segun,Drone,2,1300
2020-12-15,783,David Bennett,Oludare,Desktop Computer,2,1200
2021-01-30,479,Michelle Salinas,Segun,Smart TV,3,700
2022-10-21,709,James Reynolds,Zolile,Gaming Console,2,987
2022-08-31,284,Mr. Joshua Fritz,Buhari,E-reader,4,120
2020-11-11,62,Michael Johnson,James,Gaming Console,2,987
2019-08-10,504,Nicole Oconnell,Edmund,Drone,4,1300
2021-02-04,504,Nicole Oconnell,Segun,Smartwatch,5,200
2019-04-12,224,Kara Berry,Segun,Smart TV,3,700
2023-01-21,75,Thomas Cook,Segun,Smart Home Hub,3,200
2020-08-25,20,Jason Alvarez,Nolo,Smartwatch,1,200
2023-11-28,681,Brett Jackson,Mbali,Gaming Console,2,987
2019-08-06,927,Lori Cunningham,Mbali,Smart Home Hub,1,200
2021-09-04,963,Mary Moore,Nolo,Printer,4,300
2022-10-12,746,Teresa Williams DVM,Segun,Bluetooth Keyboard,2,100
2019-12-03,978,Darlene Robinson,Nolo,Desktop Computer,5,1200
2020-02-04,368,Rachel Melton,Zolile,Wireless Earbuds,4,200
2021-03-06,982,Ryan Jacobson,Segun,Portable Speaker,5,230
2022-11-19,349,Caitlyn Jacobs,Segun,Smart TV,3,700
2021-04-21,181,Michael Hansen,Andiswa,Smartphone,4,760
2020-03-01,307,Cassandra Jordan,Mbali,Desktop Computer,3,1200
2022-05-22,907,Monica Kline,Nolo,Digital Camera,2,780
2022-07-08,26,Debra James,Edmund,Printer,4,300
2023-01-10,554,Julie Mueller,James,Printer,5,300
2022-10-24,832,William Best,Nolo,Laptop,1,1000
2023-07-17,346,Tina Thompson,Buhari,E-reader,1,120
2021-09-07,670,Lori Richardson,Andiswa,Smart TV,5,700
2019-04-11,594,Dr. Justin Robbins,Edmund,Tablet,1,900
2019-09-05,501,Bruce Nelson,Buhari,Printer,5,300
2022-01-12,719,Johnny Bauer,Oludare,Laptop,2,1000
2023-10-31,927,Lori Cunningham,James,Desktop Computer,4,1200
2019-04-16,856,Brandi Kramer,Segun,Desktop Computer,1,1200
2019-04-14,819,Mary Gomez,Edmund,Tablet,2,900
2021-12-08,831,Laura Reyes,Mbali,VR Headset,1,500
2023-08-16,590,Mr. Brandon Johnson,Andiswa,Smartwatch,3,200
2021-09-08,813,Lisa Roberts,Edmund,Smartphone,5,760
2022-03-14,65,David Simmons,Segun,Gaming Console,2,987
2023-06-24,173,Cole Nelson,Zolile,Bluetooth Keyboard,2,100
2020-06-20,948,Sheila Lane,Buhari,Smartwatch,1,200
2020-06-23,648,Cynthia Montes,Mbali,Headphones,1,50
2023-10-10,83,Dawn Hayes MD,Buhari,Laptop,2,1000
2023-02-07,724,Dana Graham,James,External Hard Drive,4,120
2021-03-06,212,Jose Wilkinson,Oludare,Gaming Console,5,987
2019-12-19,245,Briana Brown,Oludare,Drone,1,1300
2022-03-10,735,Alice Jackson,Nolo,Drone,1,1300
2021-04-17,802,Dr. Tiffany Sutton,James,Portable Speaker,4,230
2019-08-18,242,Erin Benson,Edmund,Desktop Computer,5,1200
2023-02-17,634,Ralph Ferguson,Zolile,Bluetooth Keyboard,5,100
2020-04-08,789,Veronica Roman,Edmund,Gaming Console,1,987
2023-07-25,816,Kimberly Vance,Oludare,Printer,4,300
2022-04-18,687,Christina Herrera,Buhari,Smartphone,3,760
2019-02-04,446,Veronica Andrews,James,VR Headset,5,500
2022-02-08,777,John Deleon,Nolo,Smartphone,1,760
2023-02-11,948,Sheila Lane,Andiswa,Headphones,2,50
2023-01-25,497,David Brown,Andiswa,Desktop Computer,1,1200
2021-06-12,739,Destiny James,Nolo,Smart Home Hub,5,200
2022-07-06,204,Benjamin Lee,Zolile,Fitness Tracker,1,430
2021-06-22,101,Mrs. Lauren Martin,Edmund,External Hard Drive,2,120
2023-08-19,226,Christopher Gregory,Segun,Printer,5,300
2021-08-31,912,Gregory Villarreal,Mbali,Smartwatch,2,200
2022-04-14,466,Lauren Allen,Oludare,E-reader,3,120
2022-06-17,738,Dr. Rebecca Spencer,Edmund,Portable Speaker,3,230
2019-06-21,131,Bonnie Taylor,Buhari,Smart Home Hub,1,200
2023-07-05,114,Amanda Zhang,Nolo,Smart TV,4,700
2021-02-26,352,Anthony Davidson,Edmund,Wireless Earbuds,5,200
2020-01-29,814,Kristen Aguilar,Oludare,Smart Home Hub,5,200
2023-04-05,89,Kevin Schwartz,Mbali,Robot Vacuum Cleaner,4,250
2022-09-16,222,Matthew Novak,Nolo,Smart TV,3,700
2023-03-29,439,Keith Bauer,Edmund,Fitness Tracker,3,430
2021-10-13,228,Kelsey Flowers,Oludare,Smart Home Hub,1,200
2022-08-28,46,Angela Lewis,Buhari,Printer,5,300
2023-11-21,544,Andre Jones,Mbali,Printer,1,300
2022-02-06,247,Jason Gates,Segun,Bluetooth Keyboard,1,100
2020-01-19,417,Justin Brown,Edmund,Smartwatch,3,200
2020-10-30,664,Jonathan Williams,Segun,Laptop,4,1000
2021-11-30,166,Ashley Davis,Nolo,Smart Home Hub,5,200
2023-12-31,466,Lauren Allen,Nolo,Smartwatch,4,200
2021-04-30,893,Emily Newton,Zolile,Smart TV,1,700
2022-09-24,73,Ronald Morgan,Mbali,VR Headset,5,500
2020-03-22,437,Kendra Smith,James,Drone,5,1300
2020-12-10,213,Matthew Mann,Segun,Drone,3,1300
2022-07-02,57,Sandra Johnson,Andiswa,Portable Speaker,1,230
2019-02-09,375,Daniel Proctor,Nolo,Drone,1,1300
2023-05-19,180,Daniel Hernandez,Andiswa,Tablet,5,900
2021-10-24,210,Cheryl Bullock,Oludare,VR Headset,2,500
2021-06-19,665,Nancy Garcia,Nolo,Smart Home Hub,2,200
2021-08-10,780,Stephen Rogers,Edmund,VR Headset,3,500
2022-03-02,516,Vincent Moore,Mbali,Gaming Console,1,987
2019-02-10,354,Mr. Adam Campbell,Nolo,Printer,5,300
2023-02-21,126,Kiara Watson,Nolo,Bluetooth Keyboard,5,100
2019-02-07,463,Kristina Mcclure,Zolile,Tablet,2,900
2021-01-24,469,Anthony Medina,Segun,Tablet,4,900
2022-01-05,296,Rachel Perez,Segun,Desktop Computer,2,1200
2023-07-21,714,Rachel Smith,Oludare,Printer,2,300
2022-10-17,534,Nicole Lane,Buhari,Wireless Earbuds,4,200
2019-04-24,555,Chase Aguirre,Oludare,Printer,3,300
2022-12-02,756,Donald Glover,Buhari,Wireless Earbuds,2,200
2019-08-28,893,Emily Newton,Edmund,Robot Vacuum Cleaner,3,250
2019-11-20,352,Anthony Davidson,Zolile,Printer,5,300
2020-06-25,543,Johnny Lewis,Andiswa,Smart TV,4,700
2023-11-08,136,Karen Chen,James,Headphones,3,50
2020-04-14,381,Michael Jackson,James,Smartphone,2,760
2020-12-13,467,Scott Delacruz,Oludare,Drone,2,1300
2023-03-04,293,Dr. Tammie Roberts,Oludare,Headphones,2,50
2022-02-03,120,Marcus Davis,Buhari,VR Headset,5,500
2021-08-29,267,Mark Davis,Zolile,Headphones,2,50
2021-02-21,36,Gabriela Ford,Zolile,Portable Speaker,2,230
2023-10-03,553,Benjamin Hill,Oludare,Bluetooth Keyboard,3,100
2022-02-13,26,Debra James,Mbali,Printer,2,300
2023-05-06,951,Gina Burns,Zolile,Smartwatch,1,200
2020-11-07,560,Brad Jackson,Andiswa,VR Headset,3,500
2022-12-06,297,Micheal Morgan,Oludare,Smart Home Hub,4,200
2020-11-16,116,Pamela Madden,Nolo,Smartphone,2,760
2020-08-09,120,Marcus Davis,James,Laptop,4,1000
2021-10-03,226,Christopher Gregory,Nolo,Portable Speaker,1,230
2023-05-22,623,Jeff Snyder,Edmund,Smart Home Hub,5,200
2023-01-28,959,Scott Woods,James,Digital Camera,1,780
2023-05-04,870,Ronnie Webb DVM,Nolo,Tablet,5,900
2020-06-19,503,Mrs. Emily Bennett,Zolile,Drone,5,1300
2022-09-08,58,John Fisher,Zolile,E-reader,2,120
2023-04-04,438,Mr. James Benton,Zolile,E-reader,3,120
2020-04-28,354,Mr. Adam Campbell,Zolile,Wireless Earbuds,4,200
2021-06-19,90,Kathleen Tucker,Edmund,Smart TV,4,700
2023-12-13,296,Rachel Perez,Oludare,External Hard Drive,4,120
2021-07-30,602,Ralph Ross,Segun,Smartwatch,2,200
2023-02-27,889,Joseph Davis,Andiswa,VR Headset,1,500
2022-04-24,605,Angela Hays,Mbali,Tablet,1,900
2022-02-26,937,Nicholas Weiss,James,External Hard Drive,2,120
2019-10-21,728,Tiffany Grant,Oludare,Digital Camera,2,780
2023-02-04,297,Micheal Morgan,Andiswa,Printer,1,300
2020-08-20,310,Lisa Smith,James,Printer,5,300
2023-09-18,230,Tabitha Ortiz,Buhari,Laptop,2,1000
2024-01-25,979,Dean Little,Nolo,Desktop Computer,3,1200
2021-12-14,504,Nicole Oconnell,Edmund,Laptop,1,1000
2023-11-25,505,Christopher Lee,Segun,Drone,3,1300
2022-12-04,580,Jacob Smith,Mbali,Gaming Console,4,987
2023-08-24,838,Douglas Robinson,Segun,Portable Speaker,5,230
2021-05-06,18,Megan Harris,James,Headphones,5,50
2023-09-21,328,Andrew Terrell,Nolo,Smartwatch,3,200
2023-10-13,280,David Mitchell,Zolile,External Hard Drive,3,120
2019-06-16,299,Megan Drake,Andiswa,Tablet,5,900
2019-08-25,644,Hunter Gutierrez,Oludare,Desktop Computer,5,1200
2022-09-03,557,Tracy Adams,Zolile,VR Headset,3,500
2021-09-05,715,Sarah Bates,Zolile,Desktop Computer,5,1200
2020-02-09,844,Laura Lamb,Oludare,Laptop,2,1000
2019-08-12,382,Susan Rocha,Nolo,External Hard Drive,3,120
2019-03-26,167,Anthony Johnson,Segun,Digital Camera,2,780
2020-11-23,852,Jennifer Patton,Edmund,Bluetooth Keyboard,5,100
2022-02-01,976,Connie Wiley,Andiswa,Bluetooth Keyboard,5,100
2022-06-16,822,Holly Arellano,Segun,External Hard Drive,4,120
2020-03-26,120,Marcus Davis,Oludare,Laptop,4,1000
2019-03-21,708,Kayla Clark,Zolile,Smartwatch,4,200
2020-04-15,612,Jacqueline Hamilton,Andiswa,VR Headset,2,500
2020-07-19,30,Andrew Vargas,Segun,Fitness Tracker,2,430
2020-04-15,146,Mark Martin,Edmund,Wireless Earbuds,2,200
2019-04-08,81,Jenna Fox,Mbali,Desktop Computer,1,1200
2022-07-12,496,Lindsey Foster,Mbali,Smartphone,2,760
2020-02-16,813,Lisa Roberts,Andiswa,Smart Home Hub,1,200
2020-03-14,931,Matthew Foley,James,Smartphone,1,760
2023-04-26,11,Nicholas Morgan,Segun,Desktop Computer,5,1200
2019-11-14,923,Gregory Smith,Edmund,Headphones,3,50
2022-02-23,150,Christina Fisher,James,Smart Home Hub,3,200
2022-03-28,876,Dawn Sullivan,Andiswa,Drone,2,1300
2019-02-23,70,Erik Adkins,Segun,Smart Home Hub,1,200
2019-04-01,733,Judy Lee,Edmund,Wireless Earbuds,2,200
2022-12-16,551,Michael Young,Buhari,Desktop Computer,2,1200
2022-01-20,872,Jessica Burns,Nolo,Portable Speaker,5,230
2022-03-01,690,Joshua Mccarthy,Segun,Headphones,3,50
2019-09-03,435,Megan Wise,Edmund,Robot Vacuum Cleaner,2,250
2023-01-17,780,Stephen Rogers,Zolile,Desktop Computer,4,1200
2023-08-28,140,Richard Lester,Nolo,Portable Speaker,3,230
2019-02-06,42,Holly Hall,Segun,VR Headset,4,500
2019-11-16,291,Jennifer Tucker,Nolo,Drone,3,1300
2023-03-08,862,Todd Villanueva,Nolo,Fitness Tracker,5,430
2020-08-07,876,Dawn Sullivan,Mbali,Digital Camera,1,780
2019-07-29,822,Holly Arellano,Nolo,Portable Speaker,2,230
2021-05-27,691,William Smith,Nolo,Desktop Computer,4,1200
2019-10-31,675,Alyssa Burns,Segun,Desktop Computer,2,1200
2021-09-24,712,Kristen Walker,Segun,Headphones,1,50
2021-06-30,204,Benjamin Lee,Zolile,Digital Camera,5,780
2022-04-26,414,Zachary Brown,Segun,Fitness Tracker,4,430
2021-02-27,286,Shawn Arellano,James,E-reader,3,120
2021-05-11,618,Sarah Ellison,Mbali,Printer,5,300
2021-12-29,787,Justin Johnson,Nolo,Desktop Computer,1,1200
2020-12-13,510,Laura Moore,Edmund,Smartwatch,1,200
2021-12-26,55,Andrew Deleon,Segun,Printer,1,300
2022-04-07,392,Nicholas Sanchez,Zolile,Smartwatch,3,200
2023-01-28,99,Matthew Zavala,Segun,Robot Vacuum Cleaner,4,250
2020-02-21,207,Dawn Navarro,James,Printer,4,300
2020-04-02,556,Kristen Matthews,Zolile,Bluetooth Keyboard,5,100
2020-01-26,783,David Bennett,Buhari,External Hard Drive,1,120
2020-04-30,323,Alexander Morse,Mbali,Smart TV,4,700
2019-02-23,182,Ashley Roberts,Andiswa,Wireless Earbuds,2,200
2023-04-09,138,Dawn Brock,James,E-reader,4,120
2023-03-24,583,Michael Cooke,Nolo,Bluetooth Keyboard,5,100
2023-12-10,488,Joel Nunez,Andiswa,Headphones,5,50
2020-01-29,270,Toni Riddle,Nolo,Smart Home Hub,4,200
2022-06-23,362,Shannon Mitchell,James,VR Headset,1,500
2021-03-27,47,Dr. Wendy Garcia DVM,Oludare,Portable Speaker,3,230
2021-01-14,598,Emma Smith,Buhari,VR Headset,4,500
2023-11-14,354,Mr. Adam Campbell,Zolile,External Hard Drive,3,120
2023-01-28,251,Scott Walker,Edmund,Fitness Tracker,3,430
2022-01-16,933,Michelle Miller,Segun,Wireless Earbuds,1,200
2023-01-23,21,Jim Burns,Andiswa,VR Headset,1,500
2022-09-11,885,Gene Perez,Mbali,Smart Home Hub,5,200
2021-10-17,274,Daniel Peterson,Buhari,Printer,5,300
2023-12-14,325,David Hawkins,Mbali,Smart Home Hub,4,200
2021-10-24,101,Mrs. Lauren Martin,Nolo,Desktop Computer,2,1200
2023-12-27,515,Joseph Thornton,Zolile,Headphones,5,50
2021-12-29,993,Rebecca Fitzpatrick,Mbali,Digital Camera,4,780
2020-06-17,998,Tina James,Segun,Bluetooth Keyboard,2,100
2020-12-06,49,Christopher Hanson,James,Smart Home Hub,4,200
2020-05-17,640,Andrea Chavez,Segun,Smart Home Hub,1,200
2021-11-07,280,David Mitchell,Segun,Smart Home Hub,5,200
2022-03-01,215,Charles Castaneda,Zolile,Tablet,3,900
2022-09-04,308,Laurie Camacho,Mbali,Bluetooth Keyboard,3,100
2020-02-12,412,Cynthia Cooper,James,Drone,5,1300
2023-11-20,782,Scott Mccoy,Andiswa,Headphones,1,50
2022-02-10,529,Veronica Cervantes,Oludare,Smart Home Hub,4,200
2023-03-01,986,Luis Chan,Nolo,Gaming Console,5,987
2020-06-23,874,Manuel Mitchell,Mbali,Smart Home Hub,1,200
2019-05-20,374,Robert Bishop,Nolo,Smartwatch,2,200
2019-04-20,702,John Austin,James,External Hard Drive,4,120
2023-02-25,851,Dale Arnold,Segun,Digital Camera,4,780
2021-06-23,294,Rebecca Mcintyre,Oludare,Gaming Console,5,987
2020-07-24,245,Briana Brown,Segun,Smartwatch,2,200
2023-06-23,817,Paul Wolfe,James,Smart TV,4,700
2021-06-04,447,Jeffrey Andrews,Mbali,Smartphone,2,760
2019-08-29,140,Richard Lester,Buhari,Gaming Console,3,987
2024-01-07,181,Michael Hansen,Buhari,Printer,1,300
2023-06-05,919,Courtney Hill,Segun,VR Headset,5,500
2020-09-03,66,Selena Ayala MD,Mbali,Portable Speaker,1,230
2023-11-28,860,Jonathan Barrett,Oludare,Fitness Tracker,1,430
2022-12-06,513,April Jennings,Segun,Robot Vacuum Cleaner,5,250
2021-10-09,954,Shelley Wright,Andiswa,Gaming Console,4,987
2020-04-18,244,William Potts,Segun,VR Headset,3,500
2019-11-29,755,Mr. Ryan Clark,Mbali,Fitness Tracker,4,430
2021-11-25,110,Theresa Richard,Oludare,Digital Camera,3,780
2023-03-19,261,William Chan,Buhari,Printer,5,300
2021-09-13,972,Melanie French,Segun,VR Headset,5,500
2023-03-22,700,Dr. Matthew Powell DDS,Edmund,Gaming Console,2,987
2020-12-28,733,Judy Lee,Zolile,Wireless Earbuds,1,200
2021-02-09,927,Lori Cunningham,Buhari,Smartphone,2,760
2020-09-30,394,Brian Taylor,James,Portable Speaker,1,230
2020-03-04,243,James Moore,Nolo,E-reader,1,120
2022-10-28,403,Sandra Combs,James,Wireless Earbuds,1,200
2020-12-10,775,Mary Grimes,Edmund,Wireless Earbuds,2,200
2022-06-03,165,Stephanie Pruitt,Nolo,VR Headset,4,500
2022-09-28,281,Kim Randall,Segun,Printer,4,300
2022-08-14,949,Heather Mitchell,Zolile,External Hard Drive,1,120
2021-11-25,716,Alexis Torres,James,Robot Vacuum Cleaner,1,250
2021-07-17,617,Jeffrey Rogers,Andiswa,VR Headset,4,500
2019-08-20,781,Kirsten Taylor,Buhari,Headphones,4,50
2021-06-29,140,Richard Lester,Buhari,E-reader,2,120
2023-05-30,322,Penny Murphy,Segun,Desktop Computer,2,1200
2021-01-30,731,Natalie Weaver,Oludare,Drone,4,1300
2022-12-22,328,Andrew Terrell,Nolo,Printer,2,300
2019-03-20,704,Justin Hines,Zolile,Wireless Earbuds,2,200
2021-07-25,377,Kevin Howard,Oludare,E-reader,4,120
2023-12-29,906,Michael Meyer,Edmund,Laptop,1,1000
2020-11-27,663,Calvin Smith,Edmund,Tablet,4,900
2021-08-24,719,Johnny Bauer,Oludare,Smartphone,4,760
2021-05-12,615,Michael Jenkins,James,Smartwatch,1,200
2019-03-23,175,Lisa Murphy,Segun,Laptop,5,1000
2023-02-13,943,Jacqueline Douglas,Nolo,Printer,1,300
2020-03-18,209,Sandra Yates,Edmund,Gaming Console,3,987
2023-12-12,392,Nicholas Sanchez,Oludare,External Hard Drive,2,120
2019-02-09,844,Laura Lamb,James,Digital Camera,4,780
2022-01-04,812,David Castillo,Oludare,Laptop,3,1000
2021-09-29,242,Erin Benson,Nolo,Fitness Tracker,3,430
2019-05-20,663,Calvin Smith,Nolo,Tablet,1,900
2022-07-14,893,Emily Newton,Zolile,E-reader,2,120
2022-05-25,726,Robert Snyder,Mbali,Drone,3,1300
2021-03-02,571,Roy Gray,Buhari,Smartphone,3,760
2022-11-17,483,Sandra Sullivan,Zolile,Drone,5,1300
2019-04-02,830,Danielle Green,Buhari,Laptop,3,1000
2020-04-23,391,Samantha Mendez,James,E-reader,3,120
2021-07-28,914,Richard Jackson,Andiswa,Smartphone,5,760
2023-04-13,174,Charles Ramos,Andiswa,Printer,3,300
2021-12-06,136,Karen Chen,Segun,VR Headset,5,500
2023-06-08,267,Mark Davis,Segun,VR Headset,1,500
2021-05-26,512,Felicia Coleman,James,Portable Speaker,4,230
2022-07-21,898,Nathan Sparks,James,Drone,3,1300
2022-10-07,447,Jeffrey Andrews,Oludare,VR Headset,4,500
2021-03-15,155,Christine Brown,Andiswa,Smart TV,1,700
2021-11-22,56,Abigail Miller,Edmund,Headphones,1,50
2022-11-05,168,Robert Martinez,Nolo,External Hard Drive,1,120
2019-04-08,950,Mrs. Cindy Smith,Nolo,Smartphone,4,760
2023-09-07,727,Timothy Hampton,Andiswa,Printer,4,300
2020-03-11,867,Shannon Cruz,Oludare,Desktop Computer,3,1200
2020-04-19,890,Ricardo George,James,Headphones,2,50
2019-09-12,843,Christopher Robinson,James,Smart Home Hub,5,200
2021-12-18,995,Deanna Palmer,Buhari,Robot Vacuum Cleaner,5,250
2022-03-10,943,Jacqueline Douglas,Segun,Fitness Tracker,4,430
2021-03-04,909,Denise Wagner,Zolile,Laptop,3,1000
2021-10-08,697,Caitlyn Chambers,Segun,E-reader,3,120
2020-09-19,975,Cathy Vasquez,Segun,VR Headset,2,500
2022-08-13,472,Jacqueline Strickland,Nolo,Smart TV,3,700
2022-10-30,6,Eric Martinez,Zolile,Smartphone,5,760
2022-07-05,333,Anthony Baker,Oludare,Digital Camera,1,780
2022-03-22,290,Ricardo Crane,Zolile,Smartphone,1,760
2020-01-29,617,Jeffrey Rogers,Mbali,Tablet,4,900
2020-05-09,246,Jennifer Ortiz,Mbali,Tablet,1,900
2021-06-17,167,Anthony Johnson,Mbali,E-reader,3,120
2020-10-25,978,Darlene Robinson,Oludare,Desktop Computer,3,1200
2019-09-09,443,Victoria Gonzalez,James,Drone,2,1300
